,formation,country,reference,label,age,strat_m,d13C,d18O,87Sr/86Sr_primary
2026,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,798.98,687.2,-0.4,,
2027,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,798.967,687.5,-0.7,,
2028,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,798.776,692.1,-0.2,,
2029,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,798.767,692.3,0.8,,
2030,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,798.597,696.4,-1.2,,
2031,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,798.393,701.3,-1.3,,
2032,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,798.264,704.4,,-6.2,
2033,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,798.197,706.0,-0.8,,
2034,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,798.01,710.5,-1.9,,
2035,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,797.885,713.5,-1.0,,
2036,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,797.768,716.3,-1.9,,
2037,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,797.443,724.1,-3.2,,
2038,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,797.352,726.3,-2.4,,
2039,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,797.11,732.1,-2.1,,
2040,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,797.04,733.8,-3.6,,
2041,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,796.977,735.3,,-5.5,0.70635
2042,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,796.898,737.2,-2.6,,
2043,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,796.623,743.8,-3.0,,
2044,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,796.478,747.3,,-4.6,
2045,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,796.39,749.4,-2.1,,
2046,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,796.282,752.0,-1.6,,
2047,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,796.249,752.8,,-5.1,
2048,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,796.049,757.6,-2.2,,
2049,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,795.874,761.8,-2.7,,
2050,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,795.716,765.6,-3.1,,
2051,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,795.374,773.8,-1.1,,
2052,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,795.133,779.6,-1.4,,
2053,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,794.929,784.5,-0.9,,
2054,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,794.6,792.4,1.7,,
2055,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,794.596,792.5,1.8,,
2056,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,794.583,792.8,1.8,,
2057,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,794.565,793.2,1.7,,
2058,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,794.539,793.8,1.8,,
2059,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,794.517,794.3,2.0,,
2060,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,794.495,794.8,2.1,,
2061,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,794.478,795.2,3.1,,
2062,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,794.465,795.5,2.1,,
2063,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,794.447,795.9,1.7,,
2064,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,794.421,796.5,2.1,,
2065,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,794.404,796.9,1.4,,
2066,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,794.373,797.6,3.0,,
2067,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,794.342,798.3,2.7,,
2068,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,794.303,799.2,2.8,,
2069,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,794.273,799.9,2.3,,
2070,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,794.216,801.2,2.6,,
2071,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,794.203,801.5,2.4,,
2072,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,794.163,802.4,2.3,,
2073,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,794.137,803.0,2.7,,
2074,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,794.12,803.4,2.2,,
2075,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,794.067,804.6,3.6,,
2076,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,794.046,805.1,3.7,,
2077,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,794.019,805.7,,-6.9,
2078,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,794.019,805.7,3.4,,
2079,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,793.976,806.7,2.8,,
2080,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,793.976,806.7,2.9,,
2081,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,793.932,807.7,2.8,,
2082,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,793.901,808.4,2.9,,
2083,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,793.888,808.7,2.8,,
2084,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,793.853,809.5,2.7,,
2085,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,793.84,809.8,3.0,,
2086,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,793.832,810.0,3.0,,
2087,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,793.801,810.7,2.7,,
2088,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,793.766,811.5,2.8,,
2089,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,793.666,813.8,3.0,,
2090,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,793.565,816.1,3.3,,
2091,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,793.443,818.9,3.7,,
2092,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,793.321,821.7,1.0,,
2093,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,793.172,825.1,2.5,,
2094,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,793.059,827.7,3.5,,
2095,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,792.958,830.0,,-7.2,
2096,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,792.928,830.7,2.8,,
2097,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,792.797,833.7,3.2,,
2098,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,792.666,836.7,3.4,,
2099,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,792.653,837.0,,,0.70644
2100,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,792.609,838.0,,-6.5,0.70651
2101,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,792.513,840.2,5.9,,
2102,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,792.426,842.2,5.9,,
2103,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,792.369,843.5,,-6.8,0.70629
2104,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,792.299,845.1,5.2,,
2105,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,792.133,848.9,4.6,,
2106,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,792.046,850.9,5.6,,
2107,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,792.007,851.8,,-6.3,0.70625
2108,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,791.933,853.5,5.7,,
2109,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,791.911,854.0,5.9,,
2110,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,791.823,856.0,6.7,,
2111,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,791.788,856.8,6.0,,
2112,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,791.605,861.0,,-6.7,0.70617
2113,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,791.518,863.0,6.2,,
2114,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,791.378,866.2,5.9,,
2115,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,791.247,869.2,6.1,,
2116,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,791.125,872.0,6.1,,
2117,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,790.99,875.1,7.8,,
2118,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,790.963,875.7,4.3,,
2119,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,790.859,878.1,6.8,,
2120,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,790.693,881.9,5.0,,
2121,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,790.557,885.0,4.7,,
2122,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,790.426,888.0,5.4,,
2123,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,790.295,891.0,5.0,,
2124,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,790.164,894.0,4.4,,
2125,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,790.055,896.5,4.4,,
2126,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,789.985,898.1,,-6.1,0.70661
2127,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,789.911,899.8,5.1,,
2128,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,789.859,901.0,4.2,,
2129,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,789.715,904.3,4.8,,
2130,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,789.658,905.6,4.9,,
2131,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,789.588,907.2,4.7,,
2132,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,789.501,909.2,4.3,,
2133,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,789.392,911.7,4.4,,
2134,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,789.147,917.3,,-6.3,
2135,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,788.505,932.0,,-8.3,0.70634
2136,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,788.505,932.0,5.2,,
2137,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,788.357,935.4,6.9,,
2138,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,788.23,938.3,5.0,,
2139,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,788.012,943.3,2.8,,
2140,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,787.92,945.4,3.5,,
2141,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,787.816,947.8,4.0,,
2142,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,787.672,951.1,4.0,,
2143,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,787.501,955.0,6.1,,
2144,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,787.479,955.5,,-7.5,0.70649
2145,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,787.392,957.5,4.9,,
2146,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,787.034,965.7,4.4,,
2147,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,786.991,966.7,4.8,,
2148,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,786.881,969.2,4.9,,
2149,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,786.729,972.7,4.9,,
2150,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,786.467,978.7,4.3,,
2151,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,786.305,982.4,5.0,,
2152,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,785.86,992.6,5.6,,
2153,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,785.681,996.7,5.7,,
2154,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,785.236,1006.9,4.1,,
2155,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,785.039,1011.4,3.9,,
2156,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,784.821,1016.4,4.1,,
2157,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,784.664,1020.0,4.0,,
2158,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,784.489,1024.0,4.4,,
2159,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,784.214,1030.3,4.1,,
2160,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,784.175,1031.2,4.2,,
2161,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,784.057,1033.9,4.3,,
2162,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,783.991,1035.4,4.1,,
2163,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,783.952,1036.3,3.8,,
2164,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,783.926,1036.9,3.8,,
2165,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,783.882,1037.9,3.9,,
2166,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,783.821,1039.3,5.1,,
2167,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,783.756,1040.8,3.4,,
2168,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,783.594,1044.5,4.1,,
2169,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,783.511,1046.4,4.2,,
2170,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,783.419,1048.5,4.0,,
2171,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,783.367,1049.7,3.2,,
2172,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,783.315,1050.9,4.3,,
2173,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,783.171,1054.2,3.5,,
2174,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,782.677,1065.5,4.9,,
2175,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,782.634,1066.5,4.9,,
2176,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,782.306,1074.0,5.6,,
2177,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,782.262,1075.0,5.2,,
2178,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,782.018,1080.6,5.5,,
2179,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,781.896,1083.4,5.6,,
2180,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,781.835,1084.8,5.1,,
2181,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,781.699,1087.9,5.7,,
2182,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,781.568,1090.9,5.9,,
2183,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,781.437,1093.9,5.6,,
2184,Akademikerbreen Group,Svalbard,"Halverson et al. (2007a), Halverson et al. (2007d)",Akademikerbreen,781.306,1096.9,5.5,,
